"publisher_name","referer_domain","total_requests","total_bytes","hit_count","date"
"startupcityindia","https://www.startupcityindia.com","4278","76146265","4145","2022-03-05"
"hindustanreads","https://www.hindustanreads.com","8270","122531720","8218","2022-03-05"
"yoyocial","https://www.yoyocial.news","16549","88325635","16462","2022-03-05"
"dailynewsnepal","https://www.dailynewsnepal.com","218","898523","184","2022-03-05"
"raftaar","https://dharm.raftaar.in","52309","1830309784","51812","2022-03-05"
"mimorelia","https://mimorelia.com","498738","19123071302","497497","2022-03-05"
"whiteswanfoundation-tamil","https://tamil.whiteswanfoundation.org","579","5254749","544","2022-03-05"
"greaterkashmir","https://www.greaterkashmir.com","682131","20632390782","680671","2022-03-05"
"dainikgomantak","https://www.dainikgomantak.com","72247","1912145625","72014","2022-03-05"
"barandbench","https://www.barandbench.com","718002","21415490438","714943","2022-03-05"
"presscenter","https://www.presscenter.mn","44723","1360838872","44440","2022-03-05"
"xchange","https://www.xchange.co.bw","3250","16019052","3211","2022-03-05"
"pratidhvani","https://www.pratidhvani.com","5","34747","3","2022-03-05"
"thebridgechronicle","https://www.thebridgechronicle.com","54710","922204716","54012","2022-03-06"
"raftaar","https://women.raftaar.in","26746","500541200","26568","2022-03-06"
"newssensetn","https://www.newssensetn.com","18378","624127956","18102","2022-03-06"
"bettorsinsider","https://www.bettorsinsider.com","15477","207377213","15078","2022-03-06"
"netindian","https://www.netindian.in","30277","310380447","30023","2022-03-06"
"yoyocial","https://www.yoyocial.news","16056","74009435","15894","2022-03-06"
"evoindia","https://www.evoindia.com","44509","851848809","43975","2022-03-06"
"saamtv","https://www.saamtv.com","549944","16192537144","549032","2022-03-06"
"barandbench","https://www.barandbench.com","638994","18358649071","636391","2022-03-06"
"forbesga","https://www.forbesga.com","297","4978000","252","2022-03-06"
"kamadenu","https://kamadenu.hindutamil.in","68289","1960362912","67938","2022-03-06"
"rajexpress","https://www.rajexpress.co","40826","575431996","40552","2022-03-06"
"presscenter","https://www.presscenter.mn","280832","9571849448","278865","2022-03-06"
"ficl","https://www.ficl.org.in","563","7618762","489","2022-03-06"
"uptak","https://www.uptak.in","819197","29688565483","817539","2022-03-06"
"newslaundry","https://www.newslaundry.com","21","135302","8","2022-03-06"
"tendernama","https://www.tendernama.com","3892","108244573","3831","2022-03-06"
"deshdoot","https://www.deshdoot.com","120223","2726750460","119715","2022-03-06"
"foodtechbiz","https://www.foodtechbiz.com","8368","117964395","8109","2022-03-06"
"whiteswanfoundation-hindi","https://hindi.whiteswanfoundation.org","585","8527046","519","2022-03-06"
"magazine-watertoday","https://magazine.watertoday.org","1062","16708782","967","2022-03-06"
"sarkarnama","https://www.sarkarnama.in","365794","13287509738","365078","2022-03-06"
"eastmojo","https://www.eastmojo.com","39","250061","13","2022-03-06"
"wuzupnigeria","https://wuzupnigeria.ng","23840","378605898","23641","2022-03-06"
"ajel","https://ajel.sa","1786849","62412061564","1784842","2022-03-06"
"raftaar","https://news.raftaar.in","93197","1157145231","92968","2022-03-06"
"greaterkashmir","https://www.greaterkashmir.com","625066","19936218093","623510","2022-03-06"
"thenewsagency","https://www.thenewsagency.in","12378","300323972","12209","2022-03-06"
"indiaglobalbusiness","https://www.indiaglobalbusiness.com","8231","119933971","7987","2022-03-06"
"sinceindependence-hindi","https://hindi.sinceindependence.com","33381","635643474","33203","2022-03-06"
"punjabtoday","https://www.punjabtoday.com","2196","44733918","2119","2022-03-06"
"peoplesreporter","https://www.peoplesreporter.in","19998","522614931","19866","2022-03-06"
"sabq","https://sabq.org","5194662","186044025542","5192746","2022-03-06"
"barandbench-kannada","https://kannada.barandbench.com","19123","479368893","18894","2022-03-06"
"matternews","https://www.matternews.org","2839","30015754","2754","2022-03-06"
"barandbench-hindi","https://hindi.barandbench.com","6418","43943000","6337","2022-03-06"
"thecue","https://www.thecue.in","129272","4248083287","128035","2022-03-06"
"theceo","https://www.theceo.in","30416","472469191","29976","2022-03-06"
"pratinidhimanthan","https://www.pratinidhimanthan.com","1885","17443355","1811","2022-03-06"
"whiteswanfoundation-bengali","https://bengali.whiteswanfoundation.org","2781","68913951","2688","2022-03-06"
"crimetak","https://www.crimetak.in","313145","11138823513","312217","2022-03-06"
"sathyadeepam","https://www.sathyadeepam.org","10270","171598557","10113","2022-03-06"
"ftcftcftc","https://www.ftcftcftc.com","2484","45766617","2185","2022-03-06"
"transportandlogisticsme","https://www.transportandlogisticsme.com","8338","82689940","8094","2022-03-06"
"iglobalnews","https://www.iglobalnews.com","6251","85363292","6070","2022-03-06"
"whiteswanfoundation-malayalam","https://malayalam.whiteswanfoundation.org","270","3077197","228","2022-03-06"
"mumbaitak","https://www.mumbaitak.in","136897","4546457991","136318","2022-03-06"
"xchange","https://www.xchange.co.bw","2161","9207363","2072","2022-03-06"
"knocksense","https://www.knocksense.com","11","60638","0","2022-03-06"
"whiteswanfoundation-tamil","https://tamil.whiteswanfoundation.org","506","5086431","460","2022-03-06"
"mimorelia","https://mimorelia.com","853090","34093257839","850875","2022-03-06"
"thelawyer","https://www.thelawyer.co.ke","680","6997065","640","2022-03-06"
"whiteswanfoundation-kannada","https://kannada.whiteswanfoundation.org","974","8537002","904","2022-03-06"
"steelguru","https://www.steelguru.com","31695","395531538","31259","2022-03-06"
"greatkarunadu","https://www.greatkarunadu.com","303","2200512","284","2022-03-06"
"raftaar","https://dharm.raftaar.in","38363","1280092298","37973","2022-03-06"
"fastbikesindia","https://www.fastbikesindia.com","6238","75846847","5912","2022-03-06"
"dainikgomantak","https://www.dainikgomantak.com","69247","1857655820","68945","2022-03-06"
"startupcityindia","https://www.startupcityindia.com","3662","61678255","3524","2022-03-06"
"ejan","https://www.ejan.co","1535505","66994504835","1533973","2022-03-06"
"sinceindependence","https://www.sinceindependence.com","48717","679974045","48384","2022-03-06"
"tv5kannada","https://tv5kannada.com","398","57119578","380","2022-03-06"
"bhoomitoday","https://www.bhoomitoday.com","2","6509","2","2022-03-06"
"thelede","https://www.thelede.in","6","43159","0","2022-03-06"
"raftaar","https://travel.raftaar.in","2497","27590938","2419","2022-03-06"
"gomantaktimes","https://www.gomantaktimes.com","10795","121685263","10615","2022-03-06"
"hindustanreads","https://www.hindustanreads.com","7779","75424295","7694","2022-03-06"
"happenings","https://www.happenings.com.ng","4","183596","1","2022-03-06"
"raftaar","https://health.raftaar.in","2413","45164294","2381","2022-03-06"
"pratidintime","https://www.pratidintime.com","60549","901874905","60234","2022-03-06"
"theamj","https://www.theamj.org","314","5650081","264","2022-03-06"
"dailynewsnepal","https://www.dailynewsnepal.com","137","1155261","114","2022-03-06"
"raftaar","https://astrology.raftaar.in","35222","1079271264","34760","2022-03-06"
"dharmadispatch","https://www.dharmadispatch.in","12961","340750355","12421","2022-03-06"
"whiteswanfoundation","https://www.whiteswanfoundation.org","46643","1177473733","45704","2022-03-06"
"raftaar","https://women.raftaar.in","26193","562454949","25968","2022-03-07"
"evoindia","https://www.evoindia.com","52245","1047292712","51188","2022-03-07"
"thebridgechronicle","https://www.thebridgechronicle.com","66359","1102753817","65195","2022-03-07"
"greaterkashmir","https://www.greaterkashmir.com","674472","21850163842","671958","2022-03-07"
"thenewsagency","https://www.thenewsagency.in","13444","329255647","12950","2022-03-07"
"ficl","https://www.ficl.org.in","976","11717277","882","2022-03-07"
"whiteswanfoundation-kannada","https://kannada.whiteswanfoundation.org","572","6119906","527","2022-03-07"
"fastbikesindia","https://www.fastbikesindia.com","7473","99200995","6990","2022-03-07"
"greatkarunadu","https://www.greatkarunadu.com","322","3700113","295","2022-03-07"
"uptak","https://www.uptak.in","885978","35826658285","884753","2022-03-07"
"magazine-watertoday","https://magazine.watertoday.org","2023","23624064","1871","2022-03-07"
"newssensetn","https://www.newssensetn.com","19454","714211452","18876","2022-03-07"
"barandbench","https://www.barandbench.com","796041","26880805723","792313","2022-03-07"
"newslaundry","https://www.newslaundry.com","14","101163","2","2022-03-07"
"ajel","https://ajel.sa","1719641","61052116395","1717385","2022-03-07"
"forbesga","https://www.forbesga.com","626","14627391","536","2022-03-07"
"tv5kannada","https://tv5kannada.com","508","73481928","490","2022-03-07"
"foodtechbiz","https://www.foodtechbiz.com","14303","250405245","13659","2022-03-07"
"whiteswanfoundation-hindi","https://hindi.whiteswanfoundation.org","691","11213396","588","2022-03-07"
"raftaar","https://astrology.raftaar.in","41449","1369620991","40692","2022-03-07"
"tendernama","https://www.tendernama.com","11883","332517303","11633","2022-03-07"
"dainikgomantak","https://www.dainikgomantak.com","98705","2568575558","98124","2022-03-07"
"sinceindependence-hindi","https://hindi.sinceindependence.com","32754","766176130","32375","2022-03-07"
"sabq","https://sabq.org","6984871","276502350476","6980955","2022-03-07"
"yoyocial","https://www.yoyocial.news","23493","97731513","23228","2022-03-07"
"wuzupnigeria","https://wuzupnigeria.ng","25545","444842067","25093","2022-03-07"
"whiteswanfoundation","https://www.whiteswanfoundation.org","45923","1201768350","44371","2022-03-07"
"whiteswanfoundation-tamil","https://tamil.whiteswanfoundation.org","1671","38372229","1488","2022-03-07"
"presscenter","https://www.presscenter.mn","190367","6424812214","188944","2022-03-07"
"saamtv","https://www.saamtv.com","576558","18890577625","575268","2022-03-07"
"anweshanam","https://www.anweshanam.com","1","2484","0","2022-03-07"
"mimorelia","https://mimorelia.com","751825","30550781737","749999","2022-03-07"
"raftaar","https://travel.raftaar.in","2423","26173019","2358","2022-03-07"
"xchange","https://www.xchange.co.bw","2224","12659699","2142","2022-03-07"
"gomantaktimes","https://www.gomantaktimes.com","14618","249357167","14119","2022-03-07"
"dailynewsnepal","https://www.dailynewsnepal.com","159","1293538","110","2022-03-07"
"barandbench-kannada","https://kannada.barandbench.com","16895","464341527","16499","2022-03-07"
"kamadenu","https://kamadenu.hindutamil.in","143759","5076909554","142754","2022-03-07"
"thelawyer","https://www.thelawyer.co.ke","763","10134814","688","2022-03-07"
"indiaglobalbusiness","https://www.indiaglobalbusiness.com","16901","268331859","16501","2022-03-07"
"sathyadeepam","https://www.sathyadeepam.org","16225","407569708","15726","2022-03-07"
"ftcftcftc","https://www.ftcftcftc.com","2731","55518646","2357","2022-03-07"
"eastmojo","https://www.eastmojo.com","64","423687","18","2022-03-07"
"crimetak","https://www.crimetak.in","540816","21939225254","538975","2022-03-07"
"netindian","https://www.netindian.in","35437","392877580","34926","2022-03-07"
"thecue","https://www.thecue.in","148098","5513774060","146471","2022-03-07"
"raftaar","https://dharm.raftaar.in","51491","1847882688","50439","2022-03-07"
"dharmadispatch","https://www.dharmadispatch.in","12716","359908973","12091","2022-03-07"
"udaybulletin","https://www.udaybulletin.com","4","29353","0","2022-03-07"
"happenings","https://www.happenings.com.ng","47","1396350","2","2022-03-07"
"peoplesreporter","https://www.peoplesreporter.in","17358","495703064","16980","2022-03-07"
"ejan","https://www.ejan.co","1397571","61331755031","1395566","2022-03-07"
"raftaar","https://news.raftaar.in","105785","1418479860","105315","2022-03-07"
"mumbaitak","https://www.mumbaitak.in","209731","7881710496","208729","2022-03-07"
"raftaar","https://health.raftaar.in","2287","36546007","2207","2022-03-07"
"iglobalnews","https://www.iglobalnews.com","8427","181643729","7997","2022-03-07"
"whiteswanfoundation-malayalam","https://malayalam.whiteswanfoundation.org","305","3478627","259","2022-03-07"
"matternews","https://www.matternews.org","3477","42507302","3222","2022-03-07"
"punjabtoday","https://www.punjabtoday.com","2130","48655708","1943","2022-03-07"
"pratidintime","https://www.pratidintime.com","70589","1108937616","69861","2022-03-07"
"sinceindependence","https://www.sinceindependence.com","57017","745423294","56367","2022-03-07"
"steelguru","https://www.steelguru.com","44173","681646576","43006","2022-03-07"
"theceo","https://www.theceo.in","25252","540146650","24514","2022-03-07"
"whiteswanfoundation-bengali","https://bengali.whiteswanfoundation.org","791","11789816","742","2022-03-07"
"pratinidhimanthan","https://www.pratinidhimanthan.com","3336","32796699","3173","2022-03-07"
"theamj","https://www.theamj.org","331","3313342","295","2022-03-07"
"startupcityindia","https://www.startupcityindia.com","6496","105603959","6190","2022-03-07"
"hindustanreads","https://www.hindustanreads.com","8808","137403340","8607","2022-03-07"
"bettorsinsider","https://www.bettorsinsider.com","17191","272048983","16569","2022-03-07"
"deshdoot","https://www.deshdoot.com","145892","3896912288","144898","2022-03-07"
"transportandlogisticsme","https://www.transportandlogisticsme.com","11500","185802915","10695","2022-03-07"
"sarkarnama","https://www.sarkarnama.in","2747774","86630516307","2745705","2022-03-07"
"rajexpress","https://www.rajexpress.co","54079","674207733","53447","2022-03-07"
"barandbench-hindi","https://hindi.barandbench.com","13940","216908719","13661","2022-03-07"
"mimorelia","https://mimorelia.com","913724","35863683347","912096","2022-03-08"
"barandbench-kannada","https://kannada.barandbench.com","17351","544773812","17213","2022-03-08"
"matternews","https://www.matternews.org","3290","42464824","3070","2022-03-08"
"crimetak","https://www.crimetak.in","1136258","42387777814","1134298","2022-03-08"
"udaybulletin","https://www.udaybulletin.com","4","44237","0","2022-03-08"
"xchange","https://www.xchange.co.bw","2378","19978910","2287","2022-03-08"
"saamtv","https://www.saamtv.com","461796","16141980282","461222","2022-03-08"
"ejan","https://www.ejan.co","1578972","70957142900","1577927","2022-03-08"
"transportandlogisticsme","https://www.transportandlogisticsme.com","11480","181607970","11153","2022-03-08"
